IdA,IdB,TextA,TextB,LenA,LenB,Levenshtein-Distance,Jaccard_Distance,Sentence_similarity_vect,similarity
http://www.politifact.com/truth-o-meter/statements/2013/oct/17/debbie-wasserman-schultz/dnc-says-chris-christie-cut-equal-pay-wome/,http://www.politifact.com/truth-o-meter/statements/2015/jul/13/ultraviolet/did-chris-christie-veto-equal-pay-women-ultraviole/,"DNC chair says Chris Christie cut equal pay for women, called it ‘senseless bureaucracy’","Did Chris Christie veto equal pay for women, as Ultraviolet says? ",88,66,42,0.3157894736842105,0.77184725,52.27272727272727
http://www.politifact.com/florida/statements/2013/jan/09/rick-scott/rick-scott-hits-charlie-crist-state-debt/,http://www.politifact.com/florida/statements/2013/apr/17/lenny-curry/rpof-chair-lenny-curry-says-rick-scott-cut-state-d/,"Rick Scott says debt was up $5.2B under Charlie Crist, down $2B under Scott","RPOF chair Lenny Curry says Rick Scott cut state debt by $2 billion, Charlie Crist increased it by $5 billion",75,109,75,0.19230769230769232,0.8453666,31.19266055045872
http://www.politifact.com/florida/statements/2015/jul/16/allison-tant/carlos-lopez-cantera-was-enthusiastic-supporter-ar/,http://www.politifact.com/florida/statements/2014/jan/21/democratic-hispanic-caucus-florida-miami-dade-coun/democratic-hispanic-group-says-carlos-lopez-canter/,"Carlos Lopez-Cantera was an enthusiastic supporter of Arizona-style law, Allison Tant says",Democratic Hispanic group says Carlos Lopez-Cantera ''staunchly supported'' an immigration enforcement bill,90,107,81,0.2,0.7282444,24.29906542056075
http://www.politifact.com/virginia/statements/2016/oct/11/mark-warner/mark-warner-says-donald-trump-ok-nuclear-prolifera/,http://www.politifact.com/truth-o-meter/statements/2016/nov/14/donald-trump/donald-trump-wrongly-tweets-he-never-said-more-cou/,Mark Warner exaggerates in saying Donald Trump is 'OK' with nuclear proliferation,Donald Trump wrongly tweets that he 'never said' more countries should have nuclear weapons,81,91,66,0.13043478260869565,0.77126193,27.472527472527474
http://www.politifact.com/california/statements/2016/jul/20/scott-peters/ca-congressman-repeats-mostly-true-critique-donald/,http://www.politifact.com/truth-o-meter/statements/2016/jul/26/elizabeth-warren/elizabeth-warren-says-donald-trump-was-excited-200/,Congressman repeats Mostly True claim: Donald Trump ‘rooted for the housing crisis’,Elizabeth Warren says Donald Trump was excited for 2008 housing crash,83,69,47,0.21052631578947367,0.76223326,43.37349397590361
http://www.politifact.com/florida/statements/2014/jun/04/rick-scott/charlie-crist-allowed-college-tuition-increase-15-/,http://www.politifact.com/florida/statements/2014/apr/03/rick-scott/charlie-crist-signed-automatic-15-percent-annual-t/,Rick Scott says Charlie Crist let college tuition increase up to 15 percent every year,"Charlie Crist signed 'an automatic 15 percent annual tuition increase,' Rick Scott's campaign says",86,98,69,0.3181818181818182,0.91653746,29.591836734693878
http://www.politifact.com/florida/statements/2012/sep/21/mitt-romney/obama-blame-defense-sequestration-says-romney-ad/,http://www.politifact.com/truth-o-meter/statements/2012/oct/24/barack-obama/obama-says-congress-owns-sequestration-cuts/,"Obama to blame for defense sequestration, says Romney ad",Barack Obama says Congress owns sequestration cuts,56,50,38,0.14285714285714285,0.7665833,32.14285714285714
http://www.politifact.com/florida/statements/2012/mar/04/heather-fiorentino/pasco-county-school-district-keeping-class-size-re/,http://www.politifact.com/florida/statements/2012/mar/04/heather-fiorentino/pasco-county-schools-have-graduation-rates-above-s/,Is the Pasco County school district keeping up with class size requirements?,"Pasco County schools have graduation rates above the state average and dropout rates below the state average, says Heather Fiorentino",76,133,95,0.11538461538461539,0.649039,28.57142857142857
http://www.politifact.com/truth-o-meter/statements/2009/nov/24/jeff-miller/nonexistent-congressional-districts-recovery-gov/,http://www.politifact.com/truth-o-meter/statements/2009/nov/24/jeff-miller/recovery-gov-assigns-statewide-education-jobs-one/,Nonexistent congressional districts were on Recovery.gov. They're gone now.,Recovery.gov assigns statewide education jobs to one congressional district,75,75,62,0.058823529411764705,0.5180224,17.333333333333336
http://www.politifact.com/truth-o-meter/statements/2016/may/11/donald-trump/donald-trump-falsely-claims-hillary-clinton-wants-/,http://www.politifact.com/truth-o-meter/statements/2016/jul/21/donald-trump/despite-new-adverb-trumps-claim-about-clinton-want/,Donald Trump falsely claims Hillary Clinton 'wants to abolish the 2nd Amendment',"Despite new adverb, Trump's claim about Clinton wanting to 'abolish' 2nd Amendment is still False",80,97,55,0.125,0.8113444,43.29896907216495
http://www.politifact.com/wisconsin/statements/2011/feb/25/scott-walker/gov-scott-walker-says-if-public-employees-dont-sta/,http://www.politifact.com/wisconsin/statements/2011/feb/22/jon-erpenbach/wisconsin-state-sen-jon-erpenbach-claims-there-no-/,"Gov. Scott Walker says if public employees don’t start paying more for benefits by April 1, “the equivalent” is 1,500 layoffs now and 10,000 to 12,000 in next budget",Wisconsin state Sen. Jon Erpenbach claims there is no urgency to pass budget repair bill,165,88,126,0.07317073170731707,0.32157123,23.636363636363633
http://www.politifact.com/rhode-island/statements/2012/jan/31/barry-hinckley/us-senate-candidate-barry-hinckley-says-sen-sheldo/,http://www.politifact.com/rhode-island/statements/2012/nov/01/barry-hinckley/us-senate-candidate-barry-hinckley-says-incumbent-/,U.S. Senate candidate Barry Hinckley says Sen. Sheldon Whitehouse will have added nearly $8 trillion to the national debt during his first term,U.S. Senate candidate Barry Hinckley says incumbent Sen. Sheldon Whitehouse voted for a $525-billion tax hike on the middle class,143,129,65,0.30303030303030304,0.8304307,54.54545454545454
http://www.politifact.com/texas/statements/2015/nov/18/marco-rubio/marco-rubio-says-ted-cruz-supports-legal-status-an/,http://www.politifact.com/florida/statements/2015/dec/16/marco-rubio/marco-rubio-says-ted-cruz-supports-legalizing-peop/,Marco Rubio says Ted Cruz supports legal status and work permits for 'illegal' immigrants,Marco Rubio wrongly says Ted Cruz supports 'legalizing people who are in this country illegally',89,96,49,0.2608695652173913,0.7681799,48.958333333333336
http://www.politifact.com/truth-o-meter/statements/2016/aug/16/rudy-giuliani/aside-from-911-rudy-giuliani-wrong-about-no-terr/,http://www.politifact.com/california/statements/2016/aug/18/john-burton/top-california-democrat-seizes-911-omission-donald/,"Aside from 9/11, Rudy Giuliani is wrong about no terrorist attacks before Obama  ",Top California Democrat seizes on 9/11 omission by Donald Trump backer Rudy Giuliani,81,84,72,0.08333333333333333,0.7044208,14.28571428571429
http://www.politifact.com/truth-o-meter/statements/2011/jun/03/mitt-romney/mitt-romney-says-barack-obama-traveled-around-glob/,http://www.politifact.com/truth-o-meter/statements/2011/sep/22/mitt-romney/mitt-romney-repeats-claim-obama-went-around-world-/,Mitt Romney says Barack Obama ''traveled around the globe to apologize for America.”,Mitt Romney repeats claim that Obama went around the world apologizing for the United States,84,92,47,0.2857142857142857,0.91116095,48.91304347826087
http://www.politifact.com/truth-o-meter/statements/2011/oct/18/rick-santorum/rick-santorum-has-it-wrong-mitt-romneys-book/,http://www.politifact.com/truth-o-meter/statements/2011/dec/11/rick-perry/rick-perry-says-mitt-romneys-book-deleted-line-mas/,Rick Santorum has it wrong on Mitt Romney's book,Rick Perry says Mitt Romney's book deleted line that Mass. health care law ''should be the model for the country'',48,114,89,0.16666666666666666,0.723512,21.92982456140351
http://www.politifact.com/new-hampshire/statements/2016/feb/04/bernie-sanders/bernie-sanders-ad-claims-endorsements-valley-news-/,http://www.politifact.com/truth-o-meter/statements/2016/feb/04/bernie-sanders/bernie-sanders-mistaken-about-whether-his-campaign/,Bernie Sanders ad claims or implies endorsements from New Hampshire newspapers,Bernie Sanders mistaken about whether his campaign's ad had cited a nonexistent endorsement,78,91,60,0.14285714285714285,0.5633966,34.065934065934066
http://www.politifact.com/punditfact/statements/2016/sep/06/alex-castellanos/trump-surrogate-repeats-wrong-talking-point-clinto/,http://www.politifact.com/truth-o-meter/statements/2016/oct/04/mike-pence/pence-repeats-false-claim-clinton-foundations-limi/,Trump surrogate repeats wrong talking point on Clinton Foundation giving,Pence repeats false claim on Clinton Foundation's limited charitable work,72,73,53,0.17647058823529413,0.7239671,27.397260273972602
http://www.politifact.com/truth-o-meter/statements/2016/sep/27/donald-trump/donald-trump-wrong-again-about-nato-increasing-ter/,http://www.politifact.com/truth-o-meter/statements/2016/aug/16/donald-trump/donald-trump-mischaracterizes-nato-change-and-his-/,Donald Trump wrong again about NATO increasing terrorism efforts 'largely' because of him,Donald Trump mischaracterizes NATO change and his role in it,89,60,54,0.15,0.8001542,39.32584269662921
http://www.politifact.com/rhode-island/statements/2015/may/10/lincoln-chafee/lincoln-chafee-says-ri-governor-only-four-states-h/,http://www.politifact.com/rhode-island/statements/2014/nov/30/lincoln-chafee/gov-lincoln-chafee-says-ri-legislature-strongest-u/,"Lincoln Chafee says, as R.I. governor, only four states had bigger drops in unemployment rate",Gov. Lincoln Chafee says R.I. legislature is strongest in U.S,93,61,60,0.19047619047619047,0.5043689,35.483870967741936
http://www.politifact.com/truth-o-meter/statements/2015/jul/09/donald-trump/donald-trump-says-mexican-government-forces-many-b/,http://www.politifact.com/truth-o-meter/statements/2015/aug/06/donald-trump/trump-mexican-government-they-send-bad-ones-over/,Donald Trump says Mexican government 'forces many bad people into our country',Donald Trump: 'The Mexican government ... they send the bad ones over',78,70,35,0.2,0.90808094,55.12820512820513
http://www.politifact.com/new-jersey/statements/2012/aug/28/chris-christie/chris-christie-claims-keynote-address-taxes-new-je/,http://www.politifact.com/new-jersey/statements/2013/jan/10/chris-christie/chris-christie-says-taxes-fees-raised-115-times-8-/,Chris Christie claims in keynote address that taxes in New Jersey “were raised 115 times in eight years”,"Chris Christie says taxes, fees raised 115 times in the 8 years before he became governor",104,89,63,0.23076923076923078,0.94822586,39.42307692307693
http://www.politifact.com/florida/statements/2014/aug/07/rick-scott/rick-scott-says-all-aboard-100-private-venture-and/,http://www.politifact.com/florida/statements/2014/aug/07/charlie-crist/charlie-crist-says-all-aboard-florida-receiving-mi/,Rick Scott says All Aboard is '100% private venture' and 'no state money involved',Charlie Crist says All Aboard Florida is 'receiving millions in Florida taxpayer dollars',82,89,57,0.18181818181818182,0.496246,35.95505617977528
http://www.politifact.com/virginia/statements/2016/apr/25/bob-goodlatte/goodlatte-obama-said-22-times-he-lacks-power-chang/,http://www.politifact.com/virginia/statements/2014/dec/29/bob-goodlatte/goodlatte-says-obama-has-flip-flopped-his-power-or/,Goodlatte: Obama said 22 times he lacks power to change immigration law,Goodlatte says Obama has flip-flopped on his power to order immigration reform,71,78,36,0.2,0.70830387,53.84615384615385
http://www.politifact.com/texas/statements/2014/feb/13/dan-patrick/dan-patrick-went-unequivocally-support-would-not-b/,http://www.politifact.com/texas/statements/2014/feb/13/david-dewhurst/david-dewhurst-went-you-betcha-kemosabe-i-would-no/,Dan Patrick went from ‘unequivocally support’ to ‘would not be in favor of’ repeal,"David Dewhurst went from ‘You betcha, Kemosabe’ to ‘I would not be in favor of’ repeal",82,86,33,0.42857142857142855,0.82190067,61.627906976744185
http://www.politifact.com/truth-o-meter/statements/2015/jan/04/amy-klobuchar/klobuchar-says-us-worlds-no-1-oil-producer/,http://www.politifact.com/truth-o-meter/statements/2015/jan/21/barack-obama/obama-america-no-1-producer-oil-gas/,Klobuchar says U.S. is world's No. 1 oil producer,"Obama: America is No. 1 producer of oil, gas",49,44,39,0.2857142857142857,0.95017755,20.408163265306122
http://www.politifact.com/truth-o-meter/statements/2011/dec/08/jon-huntsman/jon-huntsman-says-us-has-more-natural-gas-saudi-ar/,http://www.politifact.com/truth-o-meter/statements/2011/dec/16/jon-huntsman/jon-huntsman-says-us-natural-gas-greater-supply-sa/,Jon Huntsman says U.S. has more natural gas than Saudi Arabia has oil,Jon Huntsman says U.S. natural gas in greater supply than Saudi Arabian oil,69,75,27,0.5625,0.9612602,64.0
http://www.politifact.com/truth-o-meter/statements/2010/may/14/ed-schultz/schultz-claims-landrieu-got-18-million-bp-pac-and-/,http://www.politifact.com/wisconsin/statements/2010/oct/22/russ-feingold/russ-feingold-says-ron-johnson-would-become-70th-m/,Schultz claims that Landrieu got $1.8 million in BP PAC and employee contributions,Russ Feingold says Ron Johnson would become the 70th millionaire in the Senate if elected,82,89,73,0.038461538461538464,0.66366696,17.97752808988764
http://www.politifact.com/truth-o-meter/statements/2013/mar/26/michael-bloomberg/michael-bloomberg-nra-used-support-more-background/,http://www.politifact.com/truth-o-meter/statements/2013/apr/18/barack-obama/barack-obama-says-nra-used-support-expanded-backgr/,Michael Bloomberg: NRA used to support more background checks,"Barack Obama says, 'The NRA used to support expanded background checks.'",61,72,29,0.3333333333333333,0.7930377,59.72222222222222
http://checkyourfact.com/2018/06/03/fact-check-2000-ms-13-long-island/,http://checkyourfact.com/2018/05/27/fact-check-ms-13-long-island/,"Are There 2,000 MS-13 Gang Members On Long Island?",How Many Long Islanders Were Killed By MS-13 In The Last Year?,50,62,53,0.10526315789473684,0.679622,14.516129032258062
http://www.politifact.com/texas/statements/2015/jun/08/rick-perry/rick-perry-says-texas-gained-15-million-jobs-over-/,http://www.politifact.com/texas/statements/2015/jan/22/rick-perry/rick-perry-says-texas-gained-million-jobs-while-re/,"UPDATED: Rick Perry says Texas created 1.5 million jobs in seven years, rest of country down 400,000","Rick Perry says Texas gained a million jobs while rest of country lost 400,000",100,78,34,0.47619047619047616,0.9073588,65.99999999999999
